Userid	prob
140677	0.991552922997682
140926	0.991527169714139
141050	0.991501416430595
141343	0.991475663147051
140563	0.991449909863508
141089	0.991424156579964
140393	0.99139840329642
141002	0.991372650012877
140514	0.991346896729333
140962	0.991321143445789
140491	0.991295390162246
140472	0.991269636878702
141192	0.991243883595158
140479	0.991218130311615
140838	0.991192377028071
140888	0.991166623744527
140644	0.991140870460984
141197	0.99111511717744
140801	0.991089363893896
140851	0.991063610610353
141032	0.991037857326809
140938	0.991012104043266
140604	0.990986350759722
141405	0.990960597476178
141057	0.990934844192635
140867	0.990909090909091
141012	0.990883337625547
140648	0.990857584342004
141303	0.99083183105846
140767	0.990806077774916
140412	0.990780324491373
141335	0.990754571207829
141076	0.990728817924285
140517	0.990703064640742
140676	0.990677311357198
141213	0.990651558073654
141139	0.990625804790111
140671	0.990600051506567
141015	0.990574298223023
141189	0.99054854493948
141224	0.990522791655936
140823	0.990497038372392
140411	0.990471285088849
141367	0.990445531805305
140396	0.990419778521762
140802	0.990394025238218
141398	0.990368271954674
140857	0.990342518671131
140669	0.990316765387587
140513	0.990291012104043
141314	0.9902652588205
140723	0.990239505536956
140790	0.990213752253412
140505	0.990187998969869
141010	0.990162245686325
140833	0.990136492402781
140476	0.990110739119238
140825	0.990084985835694
140462	0.99005923255215
141100	0.990033479268607
140708	0.990007725985063
140742	0.989981972701519
140420	0.989956219417976
141219	0.989930466134432
141259	0.989904712850888
140859	0.989878959567345
140741	0.989853206283801
141083	0.989827453000258
140439	0.989801699716714
141056	0.98977594643317
141307	0.989750193149627
140509	0.989724439866083
140463	0.989698686582539
140855	0.989672933298996
141058	0.989647180015452
141282	0.989621426731908
141055	0.989595673448365
141369	0.989569920164821
141158	0.989544166881277
141357	0.989518413597734
140977	0.98949266031419
141408	0.989466907030646
141266	0.989441153747103
141283	0.989415400463559
140684	0.989389647180015
141216	0.989363893896472
140964	0.989338140612928
140843	0.989312387329385
141285	0.989286634045841
141389	0.989260880762297
141186	0.989235127478754
141121	0.98920937419521
140809	0.989183620911666
140732	0.989157867628123
141380	0.989132114344579
140932	0.989106361061035
140634	0.989080607777492
140536	0.989054854493948
141073	0.989029101210404
141209	0.989003347926861
140481	0.988977594643317
140488	0.988951841359773
140543	0.98892608807623
140970	0.988900334792686
140922	0.988874581509142
140515	0.988848828225599
140494	0.988823074942055
141130	0.988797321658511
140521	0.988771568374968
140453	0.988745815091424
140405	0.988720061807881
140893	0.988694308524337
141127	0.988668555240793
140518	0.98864280195725
140498	0.988617048673706
140844	0.988591295390162
140682	0.988565542106619
140944	0.988539788823075
140728	0.988514035539531
140739	0.988488282255988
141255	0.988462528972444
140931	0.9884367756889
141407	0.988411022405357
140958	0.988385269121813
140465	0.988359515838269
140712	0.988333762554726
141324	0.988308009271182
141065	0.988282255987638
141271	0.988256502704095
140553	0.988230749420551
141094	0.988204996137008
140695	0.988179242853464
140883	0.98815348956992
141027	0.988127736286377
140726	0.988101983002833
141102	0.988076229719289
141349	0.988050476435746
140407	0.988024723152202
140652	0.987998969868658
140948	0.987973216585115
140572	0.987947463301571
140542	0.987921710018027
141063	0.987895956734484
140854	0.98787020345094
141034	0.987844450167396
141326	0.987818696883853
140853	0.987792943600309
141325	0.987767190316765
140562	0.987741437033222
140756	0.987715683749678
141249	0.987689930466134
140471	0.987664177182591
140625	0.987638423899047
140524	0.987612670615504
141363	0.98758691733196
140680	0.987561164048416
140438	0.987535410764873
141268	0.987509657481329
141068	0.987483904197785
140687	0.987458150914242
141312	0.987432397630698
141261	0.987406644347154
140837	0.987380891063611
140998	0.987355137780067
140749	0.987329384496523
140459	0.98730363121298
140930	0.987277877929436
141006	0.987252124645892
140504	0.987226371362349
141346	0.987200618078805
140422	0.987174864795261
140987	0.987149111511718
140469	0.987123358228174
141017	0.98709760494463
141075	0.987071851661087
141082	0.987046098377543
140535	0.987020345093999
140601	0.986994591810456
141072	0.986968838526912
141023	0.986943085243368
140797	0.986917331959825
140436	0.986891578676281
140618	0.986865825392738
140771	0.986840072109194
140941	0.98681431882565
140685	0.986788565542107
140532	0.986762812258563
141393	0.986737058975019
141395	0.986711305691476
140754	0.986685552407932
140544	0.986659799124388
140774	0.986634045840845
141418	0.986608292557301
140733	0.986582539273757
140706	0.986556785990214
140800	0.98653103270667
141252	0.986505279423126
140889	0.986479526139583
140437	0.986453772856039
141354	0.986428019572495
140552	0.986402266288952
141081	0.986376513005408
141404	0.986350759721865
140541	0.986325006438321
140753	0.986299253154777
141009	0.986273499871234
141253	0.98624774658769
140993	0.986221993304146
141394	0.986196240020603
140959	0.986170486737059
141239	0.986144733453515
140516	0.986118980169972
140979	0.986093226886428
140478	0.986067473602884
141337	0.986041720319341
141278	0.986015967035797
140988	0.985990213752253
141000	0.98596446046871
141311	0.985938707185166
140900	0.985912953901622
140891	0.985887200618079
140400	0.985861447334535
141079	0.985835694050991
141208	0.985809940767448
140781	0.985784187483904
140764	0.985758434200361
141109	0.985732680916817
140949	0.985706927633273
141019	0.98568117434973
141145	0.985655421066186
140663	0.985629667782642
141021	0.985603914499099
140692	0.985578161215555
141187	0.985552407932011
141160	0.985526654648468
140934	0.985500901364924
140500	0.98547514808138
141276	0.985449394797837
140512	0.985423641514293
141212	0.985397888230749
141352	0.985372134947206
141165	0.985346381663662
141174	0.985320628380118
140441	0.985294875096575
140847	0.985269121813031
140627	0.985243368529487
140765	0.985217615245944
140736	0.9851918619624
140410	0.985166108678857
140724	0.985140355395313
140539	0.985114602111769
140890	0.985088848828226
141383	0.985063095544682
140689	0.985037342261138
141168	0.985011588977595
140730	0.984985835694051
141397	0.984960082410507
140920	0.984934329126964
141338	0.98490857584342
140945	0.984882822559876
141178	0.984857069276333
140928	0.984831315992789
140428	0.984805562709245
141366	0.984779809425702
140484	0.984754056142158
141039	0.984728302858614
140466	0.984702549575071
140703	0.984676796291527
140935	0.984651043007984
140508	0.98462528972444
140896	0.984599536440896
140816	0.984573783157353
140937	0.984548029873809
140461	0.984522276590265
140882	0.984496523306722
141429	0.984470770023178
141306	0.984445016739634
140576	0.984419263456091
140886	0.984393510172547
141141	0.984367756889003
141317	0.98434200360546
140401	0.984316250321916
140869	0.984290497038372
141316	0.984264743754829
140679	0.984238990471285
141254	0.984213237187741
140507	0.984187483904198
141331	0.984161730620654
140550	0.98413597733711
141356	0.984110224053567
141225	0.984084470770023
141411	0.98405871748648
141258	0.984032964202936
141364	0.984007210919392
140489	0.983981457635849
140570	0.983955704352305
140430	0.983929951068761
140985	0.983904197785218
141070	0.983878444501674
140415	0.98385269121813
141177	0.983826937934587
140528	0.983801184651043
141052	0.983775431367499
140877	0.983749678083956
141286	0.983723924800412
140496	0.983698171516868
140527	0.983672418233325
140954	0.983646664949781
141028	0.983620911666237
140879	0.983595158382694
141129	0.98356940509915
140986	0.983543651815606
140450	0.983517898532063
140449	0.983492145248519
141131	0.983466391964976
141022	0.983440638681432
140875	0.983414885397888
141362	0.983389132114345
141148	0.983363378830801
141011	0.983337625547257
141051	0.983311872263714
140579	0.98328611898017
140860	0.983260365696626
140885	0.983234612413083
140818	0.983208859129539
140460	0.983183105845995
141305	0.983157352562452
141221	0.983131599278908
141385	0.983105845995364
140597	0.983080092711821
140729	0.983054339428277
141220	0.983028586144733
140955	0.98300283286119
141248	0.982977079577646
140878	0.982951326294103
141080	0.982925573010559
141267	0.982899819727015
141399	0.982874066443472
140924	0.982848313159928
141227	0.982822559876384
140404	0.982796806592841
140409	0.982771053309297
140565	0.982745300025753
141007	0.98271954674221
140884	0.982693793458666
141373	0.982668040175122
140668	0.982642286891579
140678	0.982616533608035
140713	0.982590780324491
141370	0.982565027040948
140418	0.982539273757404
141376	0.98251352047386
141030	0.982487767190317
141175	0.982462013906773
140829	0.982436260623229
140902	0.982410507339686
141277	0.982384754056142
141353	0.982359000772599
140972	0.982333247489055
140487	0.982307494205511
141008	0.982281740921968
141328	0.982255987638424
141381	0.98223023435488
140549	0.982204481071337
140525	0.982178727787793
141088	0.982152974504249
140748	0.982127221220706
140591	0.982101467937162
140610	0.982075714653618
140848	0.982049961370075
140568	0.982024208086531
141123	0.981998454802987
140556	0.981972701519444
140856	0.9819469482359
141036	0.981921194952356
140594	0.981895441668813
140704	0.981869688385269
141176	0.981843935101726
140623	0.981818181818182
140923	0.981792428534638
141368	0.981766675251095
140395	0.981740921967551
141272	0.981715168684007
140658	0.981689415400464
140876	0.98166366211692
141035	0.981637908833376
140452	0.981612155549833
140813	0.981586402266289
141164	0.981560648982745
140755	0.981534895699202
141273	0.981509142415658
141344	0.981483389132114
140793	0.981457635848571
140424	0.981431882565027
141004	0.981406129281483
140457	0.98138037599794
140402	0.981354622714396
141059	0.981328869430852
141296	0.981303116147309
141339	0.981277362863765
140564	0.981251609580222
141313	0.981225856296678
140881	0.981200103013134
140464	0.981174349729591
140966	0.981148596446047
141095	0.981122843162503
141018	0.98109708987896
141137	0.981071336595416
140777	0.981045583311872
140609	0.981019830028329
140427	0.980994076744785
140696	0.980968323461241
141084	0.980942570177698
140643	0.980916816894154
140394	0.98089106361061
141236	0.980865310327067
141104	0.980839557043523
140598	0.980813803759979
141287	0.980788050476436
140880	0.980762297192892
140827	0.980736543909348
140717	0.980710790625805
141125	0.980685037342261
141279	0.980659284058717
141044	0.980633530775174
140737	0.98060777749163
141047	0.980582024208086
141048	0.980556270924543
140413	0.980530517640999
140858	0.980504764357456
141348	0.980479011073912
140842	0.980453257790368
141294	0.980427504506825
141210	0.980401751223281
140423	0.980375997939737
141054	0.980350244656194
140547	0.98032449137265
140444	0.980298738089106
141235	0.980272984805563
140519	0.980247231522019
141256	0.980221478238475
140991	0.980195724954932
141231	0.980169971671388
140548	0.980144218387844
140718	0.980118465104301
140688	0.980092711820757
140832	0.980066958537213
141184	0.98004120525367
140529	0.980015451970126
140727	0.979989698686583
140834	0.979963945403039
141295	0.979938192119495
141114	0.979912438835952
141103	0.979886685552408
141201	0.979860932268864
140779	0.979835178985321
140503	0.979809425701777
140846	0.979783672418233
140578	0.97975791913469
141241	0.979732165851146
140927	0.979706412567602
141417	0.979680659284059
140751	0.979654906000515
141234	0.979629152716971
141401	0.979603399433428
140585	0.979577646149884
141265	0.97955189286634
141403	0.979526139582797
140589	0.979500386299253
140873	0.979474633015709
140530	0.979448879732166
141421	0.979423126448622
140454	0.979397373165079
141264	0.979371619881535
140526	0.979345866597991
140602	0.979320113314448
140746	0.979294360030904
140940	0.97926860674736
140446	0.979242853463817
140538	0.979217100180273
141237	0.979191346896729
140674	0.979165593613186
141347	0.979139840329642
140805	0.979114087046098
140596	0.979088333762555
141382	0.979062580479011
140545	0.979036827195467
141374	0.979011073911924
141188	0.97898532062838
140989	0.978959567344836
141090	0.978933814061293
141038	0.978908060777749
141302	0.978882307494205
141275	0.978856554210662
141309	0.978830800927118
140939	0.978805047643575
140811	0.978779294360031
141422	0.978753541076487
141117	0.978727787792944
140683	0.9787020345094
141020	0.978676281225856
140447	0.978650527942313
140760	0.978624774658769
140992	0.978599021375225
141342	0.978573268091682
140798	0.978547514808138
140458	0.978521761524594
141153	0.978496008241051
140700	0.978470254957507
141049	0.978444501673963
141341	0.97841874839042
140849	0.978392995106876
140641	0.978367241823332
140978	0.978341488539789
141318	0.978315735256245
140747	0.978289981972702
141110	0.978264228689158
141291	0.978238475405614
141154	0.978212722122071
140675	0.978186968838527
141281	0.978161215554983
140632	0.97813546227144
140637	0.978109708987896
141096	0.978083955704352
141097	0.978058202420809
140711	0.978032449137265
140482	0.978006695853721
141290	0.977980942570178
140653	0.977955189286634
141092	0.97792943600309
140445	0.977903682719547
141046	0.977877929436003
140670	0.977852176152459
140440	0.977826422868916
140759	0.977800669585372
140822	0.977774916301828
140620	0.977749163018285
141119	0.977723409734741
141284	0.977697656451198
141365	0.977671903167654
141379	0.97764614988411
141077	0.977620396600567
141099	0.977594643317023
141322	0.977568890033479
141336	0.977543136749936
140612	0.977517383466392
141257	0.977491630182848
140705	0.977465876899305
140600	0.977440123615761
141270	0.977414370332217
141396	0.977388617048674
141053	0.97736286376513
140473	0.977337110481586
140554	0.977311357198043
140752	0.977285603914499
140448	0.977259850630955
140419	0.977234097347412
140807	0.977208344063868
141233	0.977182590780325
141024	0.977156837496781
140456	0.977131084213237
140990	0.977105330929694
141157	0.97707957764615
141289	0.977053824362606
141223	0.977028071079063
140584	0.977002317795519
141238	0.976976564511975
141037	0.976950811228432
140561	0.976925057944888
140468	0.976899304661344
141386	0.976873551377801
140686	0.976847798094257
140690	0.976822044810713
141135	0.97679629152717
141005	0.976770538243626
140617	0.976744784960082
140980	0.976719031676539
138274	0.976693278392995
140631	0.976667525109451
140580	0.976641771825908
141194	0.976616018542364
101780	0.976590265258821
140768	0.976564511975277
140957	0.976538758691733
140965	0.97651300540819
140520	0.976487252124646
141390	0.976461498841102
141204	0.976435745557559
140942	0.976409992274015
140969	0.976384238990471
82864	0.976358485706928
73269	0.976332732423384
140665	0.97630697913984
141182	0.976281225856297
140946	0.976255472572753
141428	0.976229719289209
140743	0.976203966005666
140522	0.976178212722122
141416	0.976152459438578
140887	0.976126706155035
140477	0.976100952871491
106838	0.976075199587947
141071	0.976049446304404
140480	0.97602369302086
140397	0.975997939737317
140501	0.975972186453773
140590	0.975946433170229
66714	0.975920679886686
20318	0.975894926603142
103877	0.975869173319598
72740	0.975843420036055
118534	0.975817666752511
35836	0.975791913468967
140630	0.975766160185424
140757	0.97574040690188
140933	0.975714653618336
140406	0.975688900334793
140710	0.975663147051249
140442	0.975637393767705
87740	0.975611640484162
25942	0.975585887200618
141172	0.975560133917074
141133	0.975534380633531
140593	0.975508627349987
140925	0.975482874066444
81918	0.9754571207829
141207	0.975431367499356
97443	0.975405614215813
141334	0.975379860932269
141359	0.975354107648725
140470	0.975328354365182
120715	0.975302601081638
18620	0.975276847798094
140605	0.975251094514551
140607	0.975225341231007
140997	0.975199587947463
140510	0.97517383466392
140475	0.975148081380376
140659	0.975122328096832
140996	0.975096574813289
140804	0.975070821529745
141191	0.975045068246201
90732	0.975019314962658
91025	0.974993561679114
111834	0.97496780839557
79431	0.974942055112027
37303	0.974916301828483
141140	0.97489054854494
56696	0.974864795261396
107062	0.974839041977852
141074	0.974813288694308
26625	0.974787535410765
140820	0.974761782127221
48579	0.974736028843678
140534	0.974710275560134
140919	0.97468452227659
141087	0.974658768993047
32541	0.974633015709503
51977	0.974607262425959
140583	0.974581509142416
140390	0.974555755858872
68912	0.974530002575328
140953	0.974504249291785
141247	0.974478496008241
59456	0.974452742724697
55435	0.974426989441154
64709	0.97440123615761
32505	0.974375482874066
62591	0.974349729590523
48224	0.974323976306979
141262	0.974298223023435
125441	0.974272469739892
116265	0.974246716456348
52361	0.974220963172804
38865	0.974195209889261
101761	0.974169456605717
126132	0.974143703322174
97536	0.97411795003863
141293	0.974092196755086
60249	0.974066443471543
140974	0.974040690187999
45520	0.974014936904455
135637	0.973989183620912
140850	0.973963430337368
140647	0.973937677053824
140971	0.973911923770281
140490	0.973886170486737
140995	0.973860417203193
140921	0.97383466391965
140672	0.973808910636106
141152	0.973783157352562
140483	0.973757404069019
141378	0.973731650785475
141371	0.973705897501931
140785	0.973680144218388
141409	0.973654390934844
140493	0.973628637651301
140474	0.973602884367757
140808	0.973577131084213
140426	0.97355137780067
140817	0.973525624517126
140852	0.973499871233582
142133	0.973474117950039
71695	0.973448364666495
37589	0.973422611382951
43916	0.973396858099408
91343	0.973371104815864
3689	0.97334535153232
17207	0.973319598248777
3632	0.973293844965233
87060	0.973268091681689
78338	0.973242338398146
64312	0.973216585114602
13188	0.973190831831058
125416	0.973165078547515
58877	0.973139325263971
73998	0.973113571980427
97998	0.973087818696884
22148	0.97306206541334
39236	0.973036312129797
29999	0.973010558846253
39933	0.972984805562709
136227	0.972959052279166
40803	0.972933298995622
47603	0.972907545712078
75976	0.972881792428535
86909	0.972856039144991
107109	0.972830285861447
105280	0.972804532577904
140178	0.97277877929436
30586	0.972753026010816
87339	0.972727272727273
127028	0.972701519443729
51309	0.972675766160185
35580	0.972650012876642
7126	0.972624259593098
101502	0.972598506309554
140279	0.972572753026011
47894	0.972546999742467
15902	0.972521246458923
22644	0.97249549317538
101484	0.972469739891836
141669	0.972443986608293
102009	0.972418233324749
45986	0.972392480041205
30107	0.972366726757662
73492	0.972340973474118
7273	0.972315220190574
12104	0.972289466907031
101760	0.972263713623487
99107	0.972237960339943
36636	0.9722122070564
121438	0.972186453772856
22320	0.972160700489312
111370	0.972134947205769
80822	0.972109193922225
13290	0.972083440638681
139530	0.972057687355138
137236	0.972031934071594
12314	0.97200618078805
137441	0.971980427504507
142385	0.971954674220963
124160	0.97192892093742
120724	0.971903167653876
103723	0.971877414370332
27459	0.971851661086789
57822	0.971825907803245
37674	0.971800154519701
72956	0.971774401236158
38954	0.971748647952614
16873	0.97172289466907
121225	0.971697141385527
78470	0.971671388101983
136291	0.971645634818439
124895	0.971619881534896
141781	0.971594128251352
61561	0.971568374967808
42111	0.971542621684265
2894	0.971516868400721
136957	0.971491115117177
29099	0.971465361833634
73554	0.97143960855009
126798	0.971413855266546
3963	0.971388101983003
127487	0.971362348699459
108331	0.971336595415916
142051	0.971310842132372
138921	0.971285088848828
65606	0.971259335565285
25951	0.971233582281741
127198	0.971207828998197
62065	0.971182075714654
47611	0.97115632243111
88673	0.971130569147566
84302	0.971104815864023
7806	0.971079062580479
91056	0.971053309296935
125092	0.971027556013392
98798	0.971001802729848
34751	0.970976049446304
120107	0.970950296162761
72458	0.970924542879217
82732	0.970898789595673
88034	0.97087303631213
22823	0.970847283028586
38327	0.970821529745043
15153	0.970795776461499
115996	0.970770023177955
125739	0.970744269894412
112213	0.970718516610868
49422	0.970692763327324
110046	0.970667010043781
86480	0.970641256760237
141596	0.970615503476693
126687	0.97058975019315
57087	0.970563996909606
72460	0.970538243626062
77486	0.970512490342519
59399	0.970486737058975
114683	0.970460983775431
46645	0.970435230491888
141599	0.970409477208344
139956	0.9703837239248
59797	0.970357970641257
47866	0.970332217357713
99622	0.970306464074169
4497	0.970280710790626
65253	0.970254957507082
125057	0.970229204223539
140322	0.970203450939995
21540	0.970177697656451
100188	0.970151944372908
89152	0.970126191089364
60526	0.97010043780582
92340	0.970074684522277
116313	0.970048931238733
9073	0.970023177955189
106358	0.969997424671646
136152	0.969971671388102
46970	0.969945918104558
70910	0.969920164821015
54526	0.969894411537471
120493	0.969868658253927
93748	0.969842904970384
54180	0.96981715168684
78744	0.969791398403296
24617	0.969765645119753
36357	0.969739891836209
136536	0.969714138552665
16863	0.969688385269122
65597	0.969662631985578
70440	0.969636878702035
140371	0.969611125418491
72705	0.969585372134947
95121	0.969559618851404
140209	0.96953386556786
2258	0.969508112284316
81537	0.969482359000773
142001	0.969456605717229
55124	0.969430852433685
5874	0.969405099150142
49636	0.969379345866598
139831	0.969353592583054
81835	0.969327839299511
135971	0.969302086015967
133973	0.969276332732423
32311	0.96925057944888
30297	0.969224826165336
70231	0.969199072881792
65832	0.969173319598249
49941	0.969147566314705
140189	0.969121813031162
54209	0.969096059747618
84294	0.969070306464074
99569	0.969044553180531
30498	0.969018799896987
34045	0.968993046613443
136577	0.9689672933299
18436	0.968941540046356
44491	0.968915786762812
67069	0.968890033479269
69284	0.968864280195725
136517	0.968838526912181
12877	0.968812773628638
109994	0.968787020345094
138542	0.96876126706155
9675	0.968735513778007
23881	0.968709760494463
93300	0.968684007210919
93293	0.968658253927376
2180	0.968632500643832
110883	0.968606747360288
100754	0.968580994076745
84138	0.968555240793201
111315	0.968529487509658
87723	0.968503734226114
64405	0.96847798094257
88377	0.968452227659026
23533	0.968426474375483
1812	0.968400721091939
72521	0.968374967808396
92328	0.968349214524852
67469	0.968323461241308
132746	0.968297707957765
128530	0.968271954674221
119061	0.968246201390677
57438	0.968220448107134
122920	0.96819469482359
42927	0.968168941540046
142317	0.968143188256503
102383	0.968117434972959
120617	0.968091681689415
123262	0.968065928405872
23162	0.968040175122328
58390	0.968014421838785
131005	0.967988668555241
70433	0.967962915271697
41249	0.967937161988153
104759	0.96791140870461
117081	0.967885655421066
33674	0.967859902137522
137316	0.967834148853979
35388	0.967808395570435
40860	0.967782642286892
126598	0.967756889003348
57605	0.967731135719804
90135	0.967705382436261
42113	0.967679629152717
65607	0.967653875869173
51985	0.96762812258563
80559	0.967602369302086
44782	0.967576616018542
26821	0.967550862734999
95595	0.967525109451455
91822	0.967499356167911
108351	0.967473602884368
101731	0.967447849600824
20148	0.96742209631728
41988	0.967396343033737
47121	0.967370589750193
141442	0.967344836466649
28568	0.967319083183106
27873	0.967293329899562
29008	0.967267576616019
