active_time	online_time	num_message	ave_message	ave_time_inter	median_time_inter	ave_message_reply	num_platform	num_short_time_inter	num_receiver_age	num_reply_message	num_reply_user	num_user_to	reply_percent	periodic_pvalue	cluster
20144	20144	1630	10	12.365868631062	0	10	1	1466	1	1630	163	163	1	3.80371101948995e-06	4
20085	20085	1635	10.0306748466258	12.2919216646267	0	10	1	1471	1	1630	163	163	1	1.42380483988402e-05	4
20227	20227	1625	9.96932515337423	12.4550492610837	0	9.96932515337423	1	1462	1	1625	163	163	1	6.34243324493244e-06	4
20224	20224	1625	9.96932515337423	12.4532019704434	0	9.96932515337423	1	1462	1	1625	163	163	1	4.88817817967391e-06	4
20379	20379	1619	9.93251533742331	12.5951792336218	0	9.93251533742331	1	1458	1	1619	163	163	1	3.38615611130688e-05	4
20226	20226	1625	9.96932515337423	12.4544334975369	0	9.96932515337423	1	1461	1	1625	163	163	1	5.97856414896736e-06	4
20188	20188	1630	10	12.3928790669122	0	10	1	1466	1	1630	163	163	1	2.66484469539918e-05	4
20232	20232	1625	9.96932515337423	12.4581280788177	0	9.96932515337423	1	1462	1	1625	163	163	1	9.38890920620938e-06	4
20184	20184	1627	9.98159509202454	12.4132841328413	0	9.98159509202454	1	1463	1	1627	163	163	1	2.16001271069466e-06	4
20289	20289	1630	10	12.4548802946593	0	9.96932515337423	1	1466	1	1625	163	163	1	7.79587756652989e-05	4
20164	20164	1630	10	12.378146101903	0	9.93865030674847	1	1468	1	1620	163	163	1	1.61677157154427e-05	4
20380	20380	1615	9.9079754601227	12.6270136307311	0	9.87730061349693	1	1456	1	1610	163	163	1	4.49040200323214e-06	4
20229	20229	1625	9.96932515337423	12.4562807881773	0	9.96932515337423	1	1462	1	1625	163	163	1	9.31815131111069e-06	4
20292	20292	1630	10	12.4567219152855	0	10	1	1466	1	1630	163	163	1	8.05519808873001e-05	4
20222	20222	1625	9.96932515337423	12.4519704433498	0	9.96932515337423	1	1462	1	1625	163	163	1	7.31738752635103e-06	4
20203	20203	1630	10	12.402087170043	0	9.96932515337423	1	1466	1	1625	163	163	1	3.72411746472068e-05	4
20127	20127	1630	10	12.3554327808471	0	10	1	1467	1	1630	163	163	1	1.92624494133042e-09	4
20191	20191	1630	10	12.3947206875384	0	10	1	1466	1	1630	163	163	1	3.18346392164104e-05	4
20159	20159	1630	10	12.3750767341928	0	10	1	1466	1	1630	163	163	1	1.64544334536609e-05	4
20235	20235	1630	10	12.4217311233886	0	10	1	1466	1	1630	163	163	1	5.43579413148088e-05	4
20283	20283	1620	9.93865030674847	12.5281037677579	0	9.93865030674847	1	1458	1	1620	163	163	1	1.29605103538211e-07	4
20217	20217	1625	9.96932515337423	12.4488916256158	0	9.96932515337423	1	1462	1	1625	163	163	1	7.7170964269957e-06	4
20203	20203	1625	9.96932515337423	12.4402709359606	0	9.96932515337423	1	1463	1	1625	163	163	1	1.11309048622665e-06	4
20121	20121	1630	10	12.3517495395948	0	10	1	1466	1	1630	163	163	1	4.8916214523409e-08	4
20209	20209	1625	9.96932515337423	12.4439655172414	0	9.96932515337423	1	1462	1	1625	163	163	1	4.53238722253335e-06	4
20198	20198	1625	9.96932515337423	12.4371921182266	0	9.96932515337423	1	1461	1	1625	163	163	1	1.02577174665441e-06	4
20120	20120	1630	10	12.3511356660528	0	10	1	1466	1	1630	163	163	1	1.68159497915266e-06	4
20194	20194	1625	9.96932515337423	12.4347290640394	0	9.96932515337423	1	1462	1	1625	163	163	1	6.35309423957509e-08	4
20353	20353	1615	9.9079754601227	12.6102850061958	0	9.9079754601227	1	1453	1	1615	163	163	1	1.53508673217395e-07	4
20198	20198	1625	9.96932515337423	12.4371921182266	0	9.96932515337423	1	1461	1	1625	163	163	1	3.13892473979838e-06	4
20191	20191	1630	10	12.3947206875384	0	10	1	1466	1	1630	163	163	1	3.90431581338557e-05	4
20190	20190	1625	9.96932515337423	12.4322660098522	0	10	1	1461	1	1630	163	163	1	1.2196848286905e-07	4
20303	20303	1630	10	12.463474524248	0	10	1	1466	1	1630	163	163	1	9.54402604974591e-05	4
20121	20121	1630	10	12.3517495395948	0	10	1	1466	1	1630	163	163	1	5.81031802382448e-06	4
20188	20188	1625	9.96932515337423	12.4310344827586	0	9.96932515337423	1	1461	1	1625	163	163	1	4.60609883567997e-10	4
20109	20109	1630	10	12.3443830570902	0	10	1	1466	1	1630	163	163	1	1.47074286638293e-07	4
20347	20347	1615	9.9079754601227	12.6065675340768	0	9.90184049079755	1	1453	1	1614	163	163	1	1.4053304198125e-07	4
20185	20185	1625	9.96932515337423	12.4291871921182	0	9.96932515337423	1	1461	1	1625	163	163	1	2.1189695587065e-07	4
20192	20192	1625	9.96932515337423	12.4334975369458	0	9.96932515337423	1	1461	1	1625	163	163	1	3.90775253078512e-06	4
20266	20266	1620	9.93865030674847	12.5176034589253	0	9.9079754601227	1	1457	1	1615	163	163	1	1.3984518452137e-06	4
20183	20183	1625	9.96932515337423	12.4279556650246	0	9.96932515337423	1	1462	1	1625	163	163	1	8.12489705515063e-08	4
20220	20220	1625	9.96932515337423	12.4507389162562	0	9.94478527607362	1	1461	1	1621	163	163	1	1.84480460422298e-05	4
20298	20298	1625	9.96932515337423	12.4987684729064	0	9.93865030674847	1	1464	1	1620	163	163	1	5.7430569720851e-05	4
20271	20271	1620	9.93865030674847	12.5206917850525	0	9.93865030674847	1	1457	1	1620	163	163	1	5.15591298810847e-06	4
20102	20102	1630	10	12.3400859422959	0	10	1	1466	1	1630	163	163	1	4.84512754250765e-07	4
20180	20180	1625	9.96932515337423	12.4261083743842	0	9.96932515337423	1	1461	1	1625	163	163	1	2.51936898565397e-07	4
20340	20340	1615	9.9079754601227	12.6022304832714	0	9.9079754601227	1	1452	1	1615	163	163	1	3.03359449782548e-07	4
20277	20277	1625	9.96932515337423	12.4858374384236	0	9.96932515337423	1	1462	1	1625	163	163	1	4.86798040679748e-05	4
20128	20128	1630	10	12.3560466543892	0	10	1	1466	1	1630	163	163	1	1.43908303799067e-05	4
20350	20350	1615	9.9079754601227	12.6084262701363	0	9.9079754601227	1	1454	1	1615	163	163	1	5.97627254517175e-06	4
20135	20135	1630	10	12.3603437691835	0	10	1	1466	1	1630	163	163	1	1.84019611300101e-05	4
20304	20304	1625	9.96932515337423	12.5024630541872	0	9.96932515337423	1	1462	1	1625	163	163	1	6.27221371453102e-05	4
20188	20188	1625	9.96932515337423	12.4310344827586	0	9.96932515337423	1	1463	1	1625	163	163	1	5.55385096812078e-06	4
20164	20164	1627	9.98159509202454	12.4009840098401	0	9.98159509202454	1	1464	1	1627	163	163	1	9.81703204838702e-06	4
20185	20185	1625	9.96932515337423	12.4291871921182	0	9.96932515337423	1	1462	1	1625	163	163	1	4.58889760868164e-06	4
20149	20149	1630	10	12.3689379987723	0	10	1	1466	1	1630	163	163	1	2.61083492972825e-05	4
20259	20259	1620	9.93865030674847	12.5132798023471	0	9.93865030674847	1	1457	1	1620	163	163	1	2.06006075098575e-06	4
20312	20312	1620	9.93865030674847	12.5460160592959	0	9.93865030674847	1	1459	1	1620	163	163	1	2.89237618491534e-05	4
20287	20287	1630	10	12.4536525475752	0	10	1	1467	1	1630	163	163	1	9.57250124510312e-05	4
20094	20094	1630	10	12.3351749539595	0	10	1	1466	1	1630	163	163	1	1.46069220940959e-07	4
20207	20207	1625	9.96932515337423	12.4427339901478	0	9.96932515337423	1	1461	1	1625	163	163	1	1.71606081615927e-05	4
20189	20189	1625	9.96932515337423	12.4316502463054	0	9.96932515337423	1	1461	1	1625	163	163	1	9.16114783100497e-06	4
20091	20091	1630	10	12.3333333333333	0	10	1	1467	1	1630	163	163	1	1.00993090457191e-06	4
20094	20094	1630	10	12.3351749539595	0	10	1	1467	1	1630	163	163	1	2.55132328497165e-06	4
20377	20377	1625	9.96932515337423	12.5474137931034	0	9.96932515337423	1	1461	1	1625	163	163	1	0.000103571282360604	4
20122	20122	1630	10	12.3523634131369	0	10	1	1466	1	1630	163	163	1	1.6801547295664e-05	4
20140	20140	1630	10	12.3634131368938	0	10	1	1466	1	1630	163	163	1	2.58266114562256e-05	4
20145	20145	1630	10	12.3664825046041	0	10	1	1467	1	1630	163	163	1	2.83504279166014e-05	4
20250	20250	1625	9.96932515337423	12.4692118226601	0	9.96932515337423	1	1462	1	1625	163	163	1	4.13260207826616e-05	4
20263	20263	1620	9.93865030674847	12.5157504632489	0	9.93865030674847	1	1459	1	1620	163	163	1	9.85651325491332e-06	4
20289	20289	1620	9.93865030674847	12.5318097591106	0	9.93865030674847	1	1458	1	1620	163	163	1	2.26680858326223e-05	4
20164	20164	1625	9.96932515337423	12.4162561576355	0	9.96932515337423	1	1463	1	1625	163	163	1	7.21653983237758e-07	4
20095	20095	1630	10	12.3357888275015	0	10	1	1466	1	1630	163	163	1	5.76018382836274e-06	4
20204	20204	1625	9.96932515337423	12.4408866995074	0	10.0061349693252	1	1462	1	1631	163	163	1	2.06551737886862e-05	4
20330	20330	1625	9.96932515337423	12.5184729064039	0	9.96932515337423	1	1461	1	1625	163	163	1	8.28896839394355e-05	4
20244	20244	1620	9.93865030674847	12.5040148239654	0	9.93865030674847	1	1457	1	1620	163	163	1	1.11089070142789e-06	4
20334	20334	1615	9.9079754601227	12.5985130111524	0	9.9079754601227	1	1454	1	1615	163	163	1	6.49301078781139e-06	4
20203	20203	1625	9.96932515337423	12.4402709359606	0	9.96932515337423	1	1461	1	1625	163	163	1	2.11887106125186e-05	4
20164	20164	1625	9.96932515337423	12.4162561576355	0	9.96932515337423	1	1461	1	1625	163	163	1	1.99801286582257e-06	4
20382	20382	1620	9.93865030674847	12.5892526250772	0	9.93865030674847	1	1458	1	1620	163	163	1	7.01841686441274e-05	4
20241	20241	1620	9.93865030674847	12.5021618282891	0	9.93865030674847	1	1458	1	1620	163	163	1	8.28988804713049e-07	4
20112	20112	1630	10	12.3462246777164	0	10	1	1467	1	1630	163	163	1	1.61873628048426e-05	4
20336	20336	1630	10	12.4837323511357	0	10	1	1467	1	1630	163	163	1	0.0001274917154519	4
20352	20352	1630	10	12.4935543278085	0	10	1	1466	1	1630	163	163	1	0.000135498763518926	4
20044	20044	1635	10.0306748466258	12.2668298653611	0	10	1	1471	1	1630	163	163	1	2.2130412103194e-05	4
20331	20331	1615	9.9079754601227	12.5966542750929	0	9.9079754601227	1	1451	1	1615	163	163	1	7.15251571625775e-06	4
20240	20240	1620	9.93865030674847	12.5015441630636	0	9.93865030674847	1	1456	1	1620	163	163	1	1.91705408569831e-06	4
20237	20237	1620	9.93865030674847	12.4996911673873	0	9.93865030674847	1	1459	1	1620	163	163	1	1.77598416006841e-06	4
20314	20314	1615	9.9079754601227	12.5861214374226	0	9.94478527607362	1	1451	1	1621	163	163	1	5.65980279643163e-07	4
20386	20386	1617	9.92024539877301	12.615099009901	0	9.9079754601227	1	1456	1	1615	163	163	1	5.27257884436194e-05	4
20164	20164	1625	9.96932515337423	12.4162561576355	0	9.96932515337423	1	1462	1	1625	163	163	1	6.86863232846058e-06	4
20206	20206	1625	9.96932515337423	12.442118226601	0	9.96932515337423	1	1461	1	1625	163	163	1	2.77838107251016e-05	4
20103	20103	1630	10	12.3406998158379	0	10	1	1466	1	1630	163	163	1	1.62857045725717e-05	4
20342	20342	1625	9.96932515337423	12.5258620689655	0	9.96932515337423	1	1461	1	1625	163	163	1	9.54110843501832e-05	4
20229	20229	1620	9.93865030674847	12.4947498455837	0	9.93865030674847	1	1458	1	1620	163	163	1	4.34896690770792e-07	4
20086	20086	1630	10	12.3302639656231	0	10	1	1466	1	1630	163	163	1	8.28050604850805e-06	4
20187	20187	1625	9.96932515337423	12.4304187192118	0	9.96932515337423	1	1462	1	1625	163	163	1	1.91794057722294e-05	4
20148	20148	1625	9.96932515337423	12.4064039408867	0	9.96932515337423	1	1462	1	1625	163	163	1	5.73861262953557e-08	4
20146	20146	1625	9.96932515337423	12.4051724137931	0	9.96932515337423	1	1462	1	1625	163	163	1	3.23967046522711e-08	4
20144	20144	1630	10	12.365868631062	0	10	1	1466	1	1630	163	163	1	3.86888378910433e-05	4
20146	20146	1625	9.96932515337423	12.4051724137931	0	9.96932515337423	1	1461	1	1625	163	163	1	7.62522490371786e-07	4
20147	20147	1625	9.96932515337423	12.4057881773399	0	9.96932515337423	1	1462	1	1625	163	163	1	2.23857900294444e-06	4
20267	20267	1618	9.92638036809816	12.5337043908472	0	9.92638036809816	1	1455	1	1618	163	163	1	6.44012505413016e-06	4
20064	20064	1630	10	12.316758747698	0	10	1	1466	1	1630	163	163	1	3.63550776816268e-07	4
20311	20311	1630	10	12.4683855125844	0	10	1	1466	1	1630	163	163	1	0.000122948300921411	4
20385	20385	1610	9.87730061349693	12.669359850839	0	9.87730061349693	1	1448	1	1610	163	163	1	1.2961477285911e-06	4
20226	20226	1625	9.96932515337423	12.4544334975369	0	9.96932515337423	1	1462	1	1625	163	163	1	4.17707353360663e-05	4
20141	20141	1625	9.96932515337423	12.4020935960591	0	9.96932515337423	1	1461	1	1625	163	163	1	4.94071934475926e-08	4
20159	20159	1630	10	12.3750767341928	0	10	1	1466	1	1630	163	163	1	4.82825848296953e-05	4
20104	20104	1630	10	12.34131368938	0	10	1	1467	1	1630	163	163	1	2.26214099071642e-05	4
20355	20355	1630	10	12.4953959484346	0	10	1	1466	1	1630	163	163	1	0.000148409697897978	4
20219	20219	1620	9.93865030674847	12.4885731933292	0	9.93865030674847	1	1458	1	1620	163	163	1	2.43815559342053e-06	4
20244	20244	1620	9.93865030674847	12.5040148239654	0	9.93865030674847	1	1456	1	1620	163	163	1	1.4886775837275e-05	4
20221	20221	1620	9.93865030674847	12.4898085237801	0	9.93865030674847	1	1457	1	1620	163	163	1	4.1991585829626e-06	4
20162	20162	1625	9.96932515337423	12.4150246305419	0	10	1	1461	1	1630	163	163	1	1.48056115022444e-05	4
20358	20358	1630	10	12.4972375690608	0	10	1	1466	1	1630	163	163	1	0.000151606099211055	4
20052	20052	1630	10	12.3093922651934	0	10	1	1466	1	1630	163	163	1	7.6843309493313e-10	4
20204	20204	1625	9.96932515337423	12.4408866995074	0	9.96932515337423	1	1462	1	1625	163	163	1	3.61779639685977e-05	4
20230	20230	1620	9.93865030674847	12.4953675108091	0	9.93865030674847	1	1458	1	1620	163	163	1	9.68583928828703e-06	4
20052	20052	1630	10	12.3093922651934	0	10	1	1467	1	1630	163	163	1	4.28103102412258e-07	4
20332	20332	1630	10	12.4812768569675	0	10	1	1467	1	1630	163	163	1	0.000139543576483825	4
20319	20319	1620	9.93865030674847	12.550339715874	0	9.93865030674847	1	1457	1	1620	163	163	1	5.56890599544557e-05	4
20149	20149	1625	9.96932515337423	12.4070197044335	0	9.96932515337423	1	1461	1	1625	163	163	1	1.13617019218415e-05	4
20085	20085	1630	10	12.329650092081	0	10	1	1466	1	1630	163	163	1	1.88357531746286e-05	4
20302	20302	1630	10	12.462860650706	0	10	1	1466	1	1630	163	163	1	0.000127347985271808	4
20154	20154	1625	9.96932515337423	12.4100985221675	0	9.96932515337423	1	1461	1	1625	163	163	1	1.47839859402366e-05	4
20044	20044	1630	10	12.304481276857	0	10	1	1467	1	1630	163	163	1	5.75266676516861e-08	4
20299	20299	1615	9.9079754601227	12.5768277571252	0	9.9079754601227	1	1454	1	1615	163	163	1	8.48018232613157e-06	4
20122	20122	1625	9.96932515337423	12.39039408867	0	9.96932515337423	1	1462	1	1625	163	163	1	4.66095073647921e-08	4
20074	20074	1630	10	12.3228974831185	0	10	1	1467	1	1630	163	163	1	1.55607181898665e-05	4
20200	20200	1620	9.93865030674847	12.4768375540457	0	9.9079754601227	1	1460	1	1615	163	163	1	1.14065390022233e-07	4
20120	20120	1625	9.96932515337423	12.3891625615764	0	9.96932515337423	1	1462	1	1625	163	163	1	1.22581834904878e-07	4
20119	20119	1625	9.96932515337423	12.3885467980296	0	9.96932515337423	1	1461	1	1625	163	163	1	3.04304419884716e-07	4
20223	20223	1621	9.94478527607362	12.4833333333333	0	9.94478527607362	1	1457	1	1621	163	163	1	2.02691827119184e-05	4
20120	20120	1625	9.96932515337423	12.3891625615764	0	9.96932515337423	1	1461	1	1625	163	163	1	1.25494528002701e-06	4
20118	20118	1625	9.96932515337423	12.3879310344828	0	9.96932515337423	1	1462	1	1625	163	163	1	3.39686565986597e-07	4
20276	20276	1615	9.9079754601227	12.5625774473358	0	9.89570552147239	1	1452	1	1613	163	163	1	1.98447236421373e-09	4
20184	20184	1625	9.96932515337423	12.4285714285714	0	9.96932515337423	1	1462	1	1625	163	163	1	3.49772310249685e-05	4
20214	20214	1620	9.93865030674847	12.485484867202	0	9.93865030674847	1	1458	1	1620	163	163	1	1.20240858995091e-05	4
20106	20106	1630	10	12.3425414364641	0	10	1	1466	1	1630	163	163	1	3.8734622807346e-05	4
20187	20187	1625	9.96932515337423	12.4304187192118	0	9.96932515337423	1	1462	1	1625	163	163	1	4.00808865484992e-05	4
20234	20234	1625	9.96932515337423	12.4593596059113	0	10	1	1462	1	1630	163	163	1	6.36236910401822e-05	4
20287	20287	1618	9.92638036809816	12.5460729746444	0	9.93865030674847	1	1456	1	1620	163	163	1	3.45357198554552e-05	4
20188	20188	1620	9.93865030674847	12.4694255713403	0	9.93865030674847	1	1458	1	1620	163	163	1	1.60234959134531e-06	4
20146	20146	1625	9.96932515337423	12.4051724137931	0	9.96932515337423	1	1461	1	1625	163	163	1	2.10095609856076e-05	4
20183	20183	1620	9.93865030674847	12.4663372452131	0	9.93865030674847	1	1458	1	1620	163	163	1	3.89226373576079e-07	4
20103	20103	1625	9.96932515337423	12.3786945812808	0	9.96932515337423	1	1461	1	1625	163	163	1	1.81390125475467e-07	4
20345	20345	1610	9.87730061349693	12.644499689248	0	9.85276073619632	1	1446	1	1606	163	163	1	1.59208769456853e-06	4
20023	20023	1630	10	12.2915899324739	0	10	1	1466	1	1630	163	163	1	2.51742276802247e-07	4
20105	20105	1630	10	12.341927562922	0	10	1	1466	1	1630	163	163	1	4.11243946900619e-05	4
20021	20021	1630	10	12.2903621853898	0	10	1	1466	1	1630	163	163	1	6.9612369202332e-09	4
20242	20242	1620	9.93865030674847	12.5027794935145	0	9.93865030674847	1	1457	1	1620	163	163	1	3.17909475895384e-05	4
20282	20282	1630	10	12.4505831798649	0	10	1	1466	1	1630	163	163	1	0.000130717587821905	4
20195	20195	1620	9.93865030674847	12.4737492279185	0	9.93865030674847	1	1458	1	1620	163	163	1	9.39798432486594e-06	4
20150	20150	1630	10	12.3695518723143	0	10	1	1466	1	1630	163	163	1	6.64061331985266e-05	4
20377	20377	1610	9.87730061349693	12.6643878185208	0	9.87730061349693	1	1448	1	1610	163	163	1	2.23253611919549e-05	4
20359	20359	1620	9.93865030674847	12.5750463248919	0	9.93865030674847	1	1458	1	1620	163	163	1	9.35078152988211e-05	4
20292	20292	1620	9.93865030674847	12.5336627547869	0	9.93865030674847	1	1458	1	1620	163	163	1	6.07278124118427e-05	4
20172	20172	1620	9.93865030674847	12.4595429277332	0	9.93865030674847	1	1457	1	1620	163	163	1	1.80119226278475e-06	4
20146	20146	1630	10	12.3670963781461	0	10	1	1466	1	1630	163	163	1	6.80014832705744e-05	4
20227	20227	1625	9.96932515337423	12.4550492610837	0	9.96932515337423	1	1461	1	1625	163	163	1	6.90331976425096e-05	4
20107	20107	1624	9.96319018404908	12.388786198398	0	9.96932515337423	1	1461	1	1625	163	163	1	1.83012469112676e-06	4
20006	20006	1630	10	12.2811540822591	0	10	1	1466	1	1630	163	163	1	6.19440250204661e-08	4
20006	20006	1630	10	12.2811540822591	0	10	1	1466	1	1630	163	163	1	1.2424858053528e-07	4
20085	20085	1625	9.96932515337423	12.3676108374384	0	9.96932515337423	1	1462	1	1625	163	163	1	5.16450477272556e-07	4
20203	20203	1620	9.93865030674847	12.4786905497221	0	9.93865030674847	1	1458	1	1620	163	163	1	2.03286056739138e-05	4
20266	20266	1626	9.97546012269939	12.4713846153846	0	9.96932515337423	1	1463	1	1625	163	163	1	9.93089051039009e-05	4
20005	20005	1630	10	12.280540208717	0	10	1	1466	1	1630	163	163	1	1.25551510865574e-06	4
20341	20341	1615	9.9079754601227	12.6028500619579	0	9.9079754601227	1	1453	1	1615	163	163	1	4.95412182673904e-05	4
20082	20082	1625	9.96932515337423	12.365763546798	0	9.96932515337423	1	1461	1	1625	163	163	1	5.79354218266381e-07	4
20251	20251	1615	9.9079754601227	12.5470879801735	0	9.9079754601227	1	1452	1	1615	163	163	1	5.46531407719097e-06	4
20001	20001	1630	10	12.2780847145488	0	10	1	1466	1	1630	163	163	1	1.22804380886521e-07	4
20142	20142	1630	10	12.3646408839779	0	10	1	1466	1	1630	163	163	1	7.03134386228488e-05	4
20002	20002	1630	10	12.2786985880909	0	10	1	1467	1	1630	163	163	1	6.51532844564429e-07	4
20285	20285	1625	9.96932515337423	12.490763546798	0	9.96932515337423	1	1462	1	1625	163	163	1	0.000101988682916221	4
20159	20159	1620	9.93865030674847	12.4515132798023	0	9.93865030674847	1	1456	1	1620	163	163	1	7.35358477554904e-07	4
20245	20245	1615	9.9079754601227	12.5433705080545	0	9.9079754601227	1	1453	1	1615	163	163	1	4.13226172513159e-06	4
20248	20248	1615	9.9079754601227	12.545229244114	0	9.9079754601227	1	1453	1	1615	163	163	1	6.11126171701226e-06	4
20377	20377	1615	9.9079754601227	12.6251548946716	0	9.9079754601227	1	1452	1	1615	163	163	1	6.97500661129835e-05	4
20299	20299	1625	9.96932515337423	12.4993842364532	0	9.96932515337423	1	1462	1	1625	163	163	1	0.000112165474688397	4
20274	20274	1630	10	12.4456721915285	0	10	1	1466	1	1630	163	163	1	0.000139517210378526	4
19992	19992	1630	10	12.2725598526703	0	10	1	1466	1	1630	163	163	1	7.41743647614257e-08	4
20242	20242	1615	9.9079754601227	12.541511771995	0	9.9079754601227	1	1451	1	1615	163	163	1	6.23000709321087e-06	4
20336	20336	1610	9.87730061349693	12.63890615289	0	9.84662576687117	1	1446	1	1605	163	163	1	1.36970690255422e-05	4
20151	20151	1625	9.96932515337423	12.4082512315271	0	9.96932515337423	1	1462	1	1625	163	163	1	4.14017938051847e-05	4
19994	19994	1630	10	12.2737875997545	0	10	1	1466	1	1630	163	163	1	3.11834015209733e-06	4
20287	20287	1625	9.96932515337423	12.4919950738916	0	9.96932515337423	1	1462	1	1625	163	163	1	0.000109515585478892	4
20204	20204	1625	9.96932515337423	12.4408866995074	0	10	1	1461	1	1630	163	163	1	6.83996756013494e-05	4
20069	20069	1625	9.96932515337423	12.3577586206897	0	9.96932515337423	1	1461	1	1625	163	163	1	1.79400351674186e-06	4
20065	20065	1625	9.96932515337423	12.3552955665025	0	9.96932515337423	1	1462	1	1625	163	163	1	7.10981585827497e-08	4
20226	20226	1615	9.9079754601227	12.5315985130112	0	9.9079754601227	1	1453	1	1615	163	163	1	1.16569704555758e-06	4
20090	20090	1630	10	12.3327194597913	0	9.96932515337423	1	1467	1	1625	163	163	1	5.22014195387666e-05	4
20191	20191	1624	9.96319018404908	12.4405422057917	0	9.96932515337423	1	1462	1	1625	163	163	1	5.52355453966591e-05	4
20143	20143	1620	9.93865030674847	12.4416306361952	0	9.93865030674847	1	1456	1	1620	163	163	1	3.23448385852743e-08	4
20153	20153	1625	9.96932515337423	12.4094827586207	0	9.96932515337423	1	1462	1	1625	163	163	1	4.43781150760714e-05	4
20259	20259	1615	9.9079754601227	12.5520446096654	0	9.9079754601227	1	1454	1	1615	163	163	1	1.84812026668979e-05	4
20108	20108	1625	9.96932515337423	12.3817733990148	0	9.96932515337423	1	1462	1	1625	163	163	1	2.29760251455602e-05	4
20232	20232	1615	9.9079754601227	12.5353159851301	0	9.9079754601227	1	1451	1	1615	163	163	1	5.58981420717419e-06	4
20061	20061	1625	9.96932515337423	12.3528325123153	0	9.96932515337423	1	1461	1	1625	163	163	1	7.0647305239202e-07	4
20060	20060	1625	9.96932515337423	12.3522167487685	0	9.96932515337423	1	1462	1	1625	163	163	1	2.77114755253827e-07	4
20299	20299	1630	10	12.4610190300798	0	10	1	1466	1	1630	163	163	1	0.000158698223090781	4
19983	19983	1630	10	12.2670349907919	0	10	1	1466	1	1630	163	163	1	4.29662667889019e-06	4
20313	20313	1630	10	12.4696132596685	0	10	1	1466	1	1630	163	163	1	0.000169534408936522	4
20120	20120	1630	10	12.3511356660528	0	10	1	1467	1	1630	163	163	1	7.3417469873549e-05	4
20147	20147	1619	9.93251533742331	12.4517923362176	0	9.93251533742331	1	1457	1	1619	163	163	1	3.43619484977076e-07	4
19973	19973	1630	10	12.2608962553714	0	10	1	1466	1	1630	163	163	1	3.40469544668487e-07	4
20223	20223	1630	10	12.414364640884	0	10	1	1465	1	1630	163	163	1	0.000125286687703507	4
20142	20142	1622	9.95092024539877	12.4256631708822	0	9.93865030674847	1	1460	1	1620	163	163	1	2.21215752462811e-05	4
19967	19967	1630	10	12.2572130141191	0	10	1	1467	1	1630	163	163	1	6.27956131538099e-10	4
20349	20349	1620	10	12.5688696726374	0	10	1	1457	1	1620	162	162	1	5.52125735031606e-06	4
20081	20081	1625	9.96932515337423	12.3651477832512	0	9.96932515337423	1	1462	1	1625	163	163	1	1.79005806878463e-05	4
20123	20123	1620	9.93865030674847	12.4292773316862	0	9.93865030674847	1	1458	1	1620	163	163	1	2.09401663786579e-08	4
20270	20270	1620	9.93865030674847	12.5200741198271	0	9.93865030674847	1	1458	1	1620	163	163	1	7.36168295001338e-05	4
20101	20101	1625	9.96932515337423	12.3774630541872	0	9.96932515337423	1	1461	1	1625	163	163	1	3.00899843942437e-05	4
20247	20247	1620	9.93865030674847	12.5058678196418	0	9.93865030674847	1	1457	1	1620	163	163	1	6.35319734271222e-05	4
20137	20137	1625	9.96932515337423	12.3996305418719	0	9.96932515337423	1	1462	1	1625	163	163	1	4.89841625453957e-05	4
19963	19963	1630	10	12.2547575199509	0	10	1	1466	1	1630	163	163	1	1.77274002732819e-06	4
20039	20039	1630	10	12.3014119091467	0	10	1	1465	1	1630	163	163	1	4.02060395388038e-05	4
20339	20339	1625	9.96932515337423	12.5240147783251	0	9.96932515337423	1	1463	1	1625	163	163	1	0.000150349931907323	4
19983	19983	1630	10	12.2670349907919	0	10.0306748466258	1	1466	1	1635	163	163	1	1.31771499882749e-05	4
20142	20142	1625	9.96932515337423	12.4027093596059	0	9.96932515337423	1	1460	1	1625	163	163	1	5.38327719570297e-05	4
20245	20245	1620	9.93865030674847	12.5046324891909	0	9.93865030674847	1	1457	1	1620	163	163	1	6.71518083537048e-05	4
20267	20267	1610	9.87730061349693	12.5960223741454	0	9.87730061349693	1	1446	1	1610	163	163	1	1.02115078615128e-07	4
20262	20262	1615	9.9079754601227	12.5539033457249	0	9.90184049079755	1	1452	1	1614	163	163	1	3.73107734501499e-05	4
19961	19961	1630	10	12.2535297728668	0	10	1	1466	1	1630	163	163	1	7.14303825122276e-06	4
20061	20061	1625	9.96932515337423	12.3528325123153	0	9.96932515337423	1	1461	1	1625	163	163	1	1.79530281237961e-05	4
20312	20312	1610	9.87730061349693	12.6239900559354	0	9.87730061349693	1	1450	1	1610	163	163	1	2.39130736078286e-05	4
20289	20289	1630	10	12.4548802946593	0	10	1	1466	1	1630	163	163	1	0.000171663285170709	4
20353	20353	1613	9.89570552147239	12.6259305210918	0	9.9079754601227	1	1452	1	1615	163	163	1	6.83526380008681e-05	4
20311	20311	1627	9.98159509202454	12.4913899138991	0	9.98159509202454	1	1464	1	1627	163	163	1	0.000160097551670124	4
20090	20090	1625	9.96932515337423	12.3706896551724	0	9.96932515337423	1	1461	1	1625	163	163	1	3.47843232797462e-05	4
20103	20103	1630	10	12.3406998158379	0	10	1	1467	1	1630	163	163	1	8.15273401202354e-05	4
